timestamp,symbol,price
2025-09-21T22:58:50.782847,AAPL,200.91
2025-09-21T22:58:50.782852,AAPL,201.83
2025-09-21T22:58:50.782858,AAPL,199.97
2025-09-21T22:58:50.782864,AAPL,201.78
2025-09-21T22:58:50.782869,AAPL,202.28
2025-09-21T22:58:50.782875,AAPL,199.39
2025-09-21T22:58:50.782880,AAPL,199.1
2025-09-21T22:58:50.782886,AAPL,198.08
2025-09-21T22:58:50.782892,AAPL,196.38
2025-09-21T22:58:50.782898,AAPL,195.32
2025-09-21T22:58:50.782903,AAPL,196.89
2025-09-21T22:58:50.782909,AAPL,198.08
2025-09-21T22:58:50.782914,AAPL,202.57
2025-09-21T22:58:50.782920,AAPL,201.76
2025-09-21T22:58:50.782926,AAPL,204.59
2025-09-21T22:58:50.782932,AAPL,205.7
2025-09-21T22:58:50.782937,AAPL,210.65
2025-09-21T22:58:50.782943,AAPL,213.13
2025-09-21T22:58:50.782948,AAPL,213.44
2025-09-21T22:58:50.782955,AAPL,216.0
2025-09-21T22:58:50.782960,AAPL,215.77
2025-09-21T22:58:50.782966,AAPL,217.4
2025-09-21T22:58:50.782971,AAPL,219.64
2025-09-21T22:58:50.782977,AAPL,221.42
2025-09-21T22:58:50.783212,AAPL,222.13
2025-09-21T22:58:50.783221,AAPL,222.33
2025-09-21T22:58:50.783227,AAPL,222.01
2025-09-21T22:58:50.783233,AAPL,221.98
2025-09-21T22:58:50.783239,AAPL,222.93
2025-09-21T22:58:50.783245,AAPL,220.86
2025-09-21T22:58:50.783250,AAPL,222.33
2025-09-21T22:58:50.783256,AAPL,223.87
2025-09-21T22:58:50.783262,AAPL,222.59
2025-09-21T22:58:50.783268,AAPL,218.81
2025-09-21T22:58:50.783273,AAPL,221.33
2025-09-21T22:58:50.783280,AAPL,219.25
2025-09-21T22:58:50.783285,AAPL,215.45
2025-09-21T22:58:50.783291,AAPL,220.32
2025-09-21T22:58:50.783297,AAPL,219.19
2025-09-21T22:58:50.783302,AAPL,219.32
2025-09-21T22:58:50.783309,AAPL,217.2
2025-09-21T22:58:50.783316,AAPL,220.23
2025-09-21T22:58:50.783321,AAPL,221.09
2025-09-21T22:58:50.783327,AAPL,218.51
2025-09-21T22:58:50.783333,AAPL,215.69
2025-09-21T22:58:50.783340,AAPL,216.3
2025-09-21T22:58:50.783345,AAPL,216.57
2025-09-21T22:58:50.783351,AAPL,219.5
2025-09-21T22:58:50.783358,AAPL,218.87
2025-09-21T22:58:50.783364,AAPL,214.64
2025-09-21T22:58:50.783371,AAPL,219.17
2025-09-21T22:58:50.783377,AAPL,221.5
2025-09-21T22:58:50.783382,AAPL,218.94
2025-09-21T22:58:50.783388,AAPL,221.88
2025-09-21T22:58:50.783394,AAPL,223.07
2025-09-21T22:58:50.783400,AAPL,224.56
2025-09-21T22:58:50.783405,AAPL,222.74
2025-09-21T22:58:50.783411,AAPL,225.22
2025-09-21T22:58:50.783416,AAPL,225.66
2025-09-21T22:58:50.783422,AAPL,228.62
2025-09-21T22:58:50.783428,AAPL,229.68
2025-09-21T22:58:50.783433,AAPL,232.92
2025-09-21T22:58:50.783439,AAPL,231.04
2025-09-21T22:58:50.783446,AAPL,231.66
2025-09-21T22:58:50.783451,AAPL,231.23
2025-09-21T22:58:50.783457,AAPL,232.02
2025-09-21T22:58:50.783463,AAPL,232.0
2025-09-21T22:58:50.783567,AAPL,229.39
2025-09-21T22:58:50.783574,AAPL,228.74
2025-09-21T22:58:50.783580,AAPL,232.38
2025-09-21T22:58:50.783625,AAPL,232.48
2025-09-21T22:58:50.783637,AAPL,234.65
2025-09-21T22:58:50.783643,AAPL,231.77
2025-09-21T22:58:50.783649,AAPL,229.17
2025-09-21T22:58:50.783655,AAPL,226.18
2025-09-21T22:58:50.783661,AAPL,228.13
2025-09-21T22:58:50.783668,AAPL,225.46
2025-09-21T22:58:50.783674,AAPL,226.34
2025-09-21T22:58:50.783680,AAPL,224.36
2025-09-21T22:58:50.783686,AAPL,226.25
2025-09-21T22:58:50.783692,AAPL,229.79
2025-09-21T22:58:50.783698,AAPL,225.82
2025-09-21T22:58:50.783704,AAPL,229.63
2025-09-21T22:58:50.783709,AAPL,225.75
2025-09-21T22:58:50.783715,AAPL,225.95
2025-09-21T22:58:50.783721,AAPL,223.96
2025-09-21T22:58:50.783726,AAPL,219.29
2025-09-21T22:58:50.783732,AAPL,216.64
2025-09-21T22:58:50.783739,AAPL,214.12
2025-09-21T22:58:50.783745,AAPL,215.94
2025-09-21T22:58:50.783750,AAPL,218.42
2025-09-21T22:58:50.783756,AAPL,213.3
2025-09-21T22:58:50.783762,AAPL,213.71
2025-09-21T22:58:50.783768,AAPL,213.02
2025-09-21T22:58:50.783776,AAPL,214.33
2025-09-21T22:58:50.783783,AAPL,214.48
2025-09-21T22:58:50.783821,AAPL,214.48
2025-09-21T22:58:50.783828,AAPL,215.02
2025-09-21T22:58:50.783834,AAPL,217.25
2025-09-21T22:58:50.783848,AAPL,217.51
2025-09-21T22:58:50.783855,AAPL,216.03
2025-09-21T22:58:50.783875,AAPL,217.17
2025-09-21T22:58:50.783880,AAPL,214.5
2025-09-21T22:58:50.783886,AAPL,216.23
2025-09-21T22:58:50.783898,AAPL,216.23
2025-09-21T22:58:50.783904,AAPL,211.31
2025-09-21T22:58:50.783909,AAPL,213.2
2025-09-21T22:58:50.783922,AAPL,210.0
2025-09-21T22:58:50.783927,AAPL,211.23
2025-09-21T22:58:50.783933,AAPL,210.25
2025-09-21T22:58:50.783947,AAPL,211.04
2025-09-21T22:58:50.783953,AAPL,207.76
2025-09-21T22:58:50.783959,AAPL,209.42
2025-09-21T22:58:50.783971,AAPL,210.76
2025-09-21T22:58:50.783977,AAPL,211.25
2025-09-21T22:58:50.783983,AAPL,209.64
2025-09-21T22:58:50.783995,AAPL,210.12
2025-09-21T22:58:50.784001,AAPL,209.17
2025-09-21T22:58:50.784007,AAPL,207.56
2025-09-21T22:58:50.784019,AAPL,211.49
2025-09-21T22:58:50.784027,AAPL,211.87
2025-09-21T22:58:50.784035,AAPL,211.6
2025-09-21T22:58:50.784043,AAPL,210.71
2025-09-21T22:58:50.784049,AAPL,210.93
2025-09-21T22:58:50.784055,AAPL,210.32
2025-09-21T22:58:50.784160,AAPL,211.58
2025-09-21T22:58:50.784173,AAPL,213.46
2025-09-21T22:58:50.784179,AAPL,213.41
2025-09-21T22:58:50.784185,AAPL,216.03
2025-09-21T22:58:50.784191,AAPL,217.5
2025-09-21T22:58:50.784197,AAPL,217.92
2025-09-21T22:58:50.784203,AAPL,215.89
2025-09-21T22:58:50.784210,AAPL,217.84
2025-09-21T22:58:50.784217,AAPL,219.17
2025-09-21T22:58:50.784222,AAPL,221.59
2025-09-21T22:58:50.784229,AAPL,218.47
2025-09-21T22:58:50.784234,AAPL,217.82
2025-09-21T22:58:50.784240,AAPL,218.27
2025-09-21T22:58:50.784245,AAPL,217.78
2025-09-21T22:58:50.784251,AAPL,216.18
2025-09-21T22:58:50.784257,AAPL,213.77
2025-09-21T22:58:50.784263,AAPL,213.18
2025-09-21T22:58:50.784269,AAPL,215.09
2025-09-21T22:58:50.784275,AAPL,214.03
2025-09-21T22:58:50.784280,AAPL,216.37
2025-09-21T22:58:50.784286,AAPL,215.96
2025-09-21T22:58:50.784292,AAPL,213.38
2025-09-21T22:58:50.784298,AAPL,213.95
2025-09-21T22:58:50.784303,AAPL,216.82
2025-09-21T22:58:50.784309,AAPL,215.66
2025-09-21T22:58:50.784315,AAPL,214.6
2025-09-21T22:58:50.784321,AAPL,209.34
2025-09-21T22:58:50.784327,AAPL,208.94
2025-09-21T22:58:50.784333,AAPL,209.25
2025-09-21T22:58:50.784339,AAPL,206.81
2025-09-21T22:58:50.784345,AAPL,207.57
2025-09-21T22:58:50.784350,AAPL,207.3
2025-09-21T22:58:50.784356,AAPL,209.52
2025-09-21T22:58:50.784362,AAPL,211.29
2025-09-21T22:58:50.784368,AAPL,211.49
2025-09-21T22:58:50.784373,AAPL,214.22
2025-09-21T22:58:50.784379,AAPL,214.02
2025-09-21T22:58:50.784385,AAPL,217.2
2025-09-21T22:58:50.784391,AAPL,219.01
2025-09-21T22:58:50.784396,AAPL,216.57
2025-09-21T22:58:50.784402,AAPL,213.34
2025-09-21T22:58:50.784408,AAPL,213.12
2025-09-21T22:58:50.784414,AAPL,213.05
2025-09-21T22:58:50.784419,AAPL,212.94
2025-09-21T22:58:50.784425,AAPL,212.16
2025-09-21T22:58:50.784431,AAPL,210.96
2025-09-21T22:58:50.784437,AAPL,213.56
2025-09-21T22:58:50.784443,AAPL,211.1
2025-09-21T22:58:50.784448,AAPL,212.54
2025-09-21T22:58:50.784454,AAPL,212.31
2025-09-21T22:58:50.784460,AAPL,211.32
2025-09-21T22:58:50.784465,AAPL,213.17
2025-09-21T22:58:50.784471,AAPL,212.11
2025-09-21T22:58:50.784477,AAPL,211.23
2025-09-21T22:58:50.784483,AAPL,209.77
2025-09-21T22:58:50.784488,AAPL,207.1
2025-09-21T22:58:50.784494,AAPL,205.81
2025-09-21T22:58:50.784499,AAPL,202.33
2025-09-21T22:58:50.784505,AAPL,201.03
2025-09-21T22:58:50.784511,AAPL,200.51
2025-09-21T22:58:50.784517,AAPL,199.58
2025-09-21T22:58:50.784522,AAPL,200.83
2025-09-21T22:58:50.784528,AAPL,200.59
2025-09-21T22:58:50.784534,AAPL,198.17
2025-09-21T22:58:50.784540,AAPL,199.71
2025-09-21T22:58:50.784545,AAPL,196.84
2025-09-21T22:58:50.784551,AAPL,196.72
2025-09-21T22:58:50.784557,AAPL,197.35
2025-09-21T22:58:50.784563,AAPL,196.0
2025-09-21T22:58:50.784568,AAPL,198.31
2025-09-21T22:58:50.784574,AAPL,199.12
2025-09-21T22:58:50.784580,AAPL,197.72
2025-09-21T22:58:50.784586,AAPL,195.95
2025-09-21T22:58:50.784592,AAPL,193.26
2025-09-21T22:58:50.784597,AAPL,194.12
2025-09-21T22:58:50.784603,AAPL,195.99
2025-09-21T22:58:50.784609,AAPL,200.13
2025-09-21T22:58:50.784614,AAPL,198.75
2025-09-21T22:58:50.784620,AAPL,201.22
2025-09-21T22:58:50.784626,AAPL,201.02
2025-09-21T22:58:50.784632,AAPL,199.89
2025-09-21T22:58:50.784637,AAPL,194.01
2025-09-21T22:58:50.784643,AAPL,195.23
2025-09-21T22:58:50.784648,AAPL,194.92
2025-09-21T22:58:50.784654,AAPL,196.18
2025-09-21T22:58:50.784660,AAPL,193.66
2025-09-21T22:58:50.784666,AAPL,192.26
2025-09-21T22:58:50.784671,AAPL,191.55
2025-09-21T22:58:50.784677,AAPL,194.32
2025-09-21T22:58:50.784682,AAPL,192.24
2025-09-21T22:58:50.784688,AAPL,193.5
2025-09-21T22:58:50.784693,AAPL,194.73
2025-09-21T22:58:50.784699,AAPL,197.84
2025-09-21T22:58:50.784705,AAPL,197.42
2025-09-21T22:58:50.784710,AAPL,195.85
2025-09-21T22:58:50.784716,AAPL,196.53
2025-09-21T22:58:50.784722,AAPL,193.74
2025-09-21T22:58:50.784727,AAPL,194.43
2025-09-21T22:58:50.784733,AAPL,192.3
2025-09-21T22:58:50.784739,AAPL,194.24
2025-09-21T22:58:50.784745,AAPL,193.94
2025-09-21T22:58:50.784750,AAPL,194.78
2025-09-21T22:58:50.784756,AAPL,194.63
2025-09-21T22:58:50.784762,AAPL,196.04
2025-09-21T22:58:50.784801,AAPL,197.23
2025-09-21T22:58:50.784807,AAPL,196.74
2025-09-21T22:58:50.784813,AAPL,197.74
2025-09-21T22:58:50.784819,AAPL,201.45
2025-09-21T22:58:50.784825,AAPL,202.72
2025-09-21T22:58:50.784831,AAPL,202.0
2025-09-21T22:58:50.784836,AAPL,203.17
2025-09-21T22:58:50.784842,AAPL,204.51
2025-09-21T22:58:50.784848,AAPL,204.15
2025-09-21T22:58:50.784853,AAPL,202.68
2025-09-21T22:58:50.784859,AAPL,199.38
2025-09-21T22:58:50.784865,AAPL,200.97
2025-09-21T22:58:50.784871,AAPL,201.08
2025-09-21T22:58:50.784876,AAPL,200.87
2025-09-21T22:58:50.784882,AAPL,197.0
2025-09-21T22:58:50.784887,AAPL,197.78
2025-09-21T22:58:50.784893,AAPL,198.77
2025-09-21T22:58:50.784899,AAPL,199.08
2025-09-21T22:58:50.784905,AAPL,198.66
2025-09-21T22:58:50.784910,AAPL,199.19
2025-09-21T22:58:50.784916,AAPL,200.9
2025-09-21T22:58:50.784921,AAPL,200.7
2025-09-21T22:58:50.784927,AAPL,199.82
2025-09-21T22:58:50.784932,AAPL,200.11
2025-09-21T22:58:50.784938,AAPL,200.86
2025-09-21T22:58:50.784944,AAPL,202.27
2025-09-21T22:58:50.784950,AAPL,204.68
2025-09-21T22:58:50.784955,AAPL,201.74
2025-09-21T22:58:50.784961,AAPL,203.63
2025-09-21T22:58:50.784966,AAPL,207.12
2025-09-21T22:58:50.784972,AAPL,209.05
2025-09-21T22:58:50.784977,AAPL,210.29
2025-09-21T22:58:50.784984,AAPL,211.58
2025-09-21T22:58:50.784989,AAPL,210.61
2025-09-21T22:58:50.784995,AAPL,210.62
2025-09-21T22:58:50.785000,AAPL,214.01
2025-09-21T22:58:50.785006,AAPL,214.3
2025-09-21T22:58:50.785012,AAPL,218.49
2025-09-21T22:58:50.785017,AAPL,220.53
2025-09-21T22:58:50.785023,AAPL,217.88
2025-09-21T22:58:50.785029,AAPL,219.6
2025-09-21T22:58:50.785034,AAPL,216.06
2025-09-21T22:58:50.785040,AAPL,215.79
2025-09-21T22:58:50.785046,AAPL,217.4
2025-09-21T22:58:50.785051,AAPL,218.56
2025-09-21T22:58:50.785057,AAPL,217.36
2025-09-21T22:58:50.785063,AAPL,217.59
2025-09-21T22:58:50.785068,AAPL,215.82
2025-09-21T22:58:50.785074,AAPL,218.1
2025-09-21T22:58:50.785079,AAPL,220.54
2025-09-21T22:58:50.785085,AAPL,220.01
2025-09-21T22:58:50.785091,AAPL,221.51
2025-09-21T22:58:50.785098,AAPL,224.72
2025-09-21T22:58:50.785104,AAPL,226.52
2025-09-21T22:58:50.785109,AAPL,224.12
2025-09-21T22:58:50.785115,AAPL,223.62
2025-09-21T22:58:50.785121,AAPL,224.94
2025-09-21T22:58:50.785126,AAPL,228.14
2025-09-21T22:58:50.785132,AAPL,225.64
2025-09-21T22:58:50.785138,AAPL,226.2
2025-09-21T22:58:50.785143,AAPL,226.77
2025-09-21T22:58:50.785149,AAPL,226.24
2025-09-21T22:58:50.785155,AAPL,227.47
2025-09-21T22:58:50.785160,AAPL,230.69
2025-09-21T22:58:50.785167,AAPL,231.69
2025-09-21T22:58:50.785172,AAPL,230.79
2025-09-21T22:58:50.785178,AAPL,231.97
2025-09-21T22:58:50.785183,AAPL,231.59
2025-09-21T22:58:50.785189,AAPL,231.46
2025-09-21T22:58:50.785195,AAPL,227.48
2025-09-21T22:58:50.785200,AAPL,228.38
2025-09-21T22:58:50.785206,AAPL,227.83
2025-09-21T22:58:50.785212,AAPL,232.01
2025-09-21T22:58:50.785217,AAPL,233.91
2025-09-21T22:58:50.785223,AAPL,233.42
2025-09-21T22:58:50.785228,AAPL,235.58
2025-09-21T22:58:50.785235,AAPL,237.3
2025-09-21T22:58:50.785241,AAPL,240.04
2025-09-21T22:58:50.785246,AAPL,237.93
2025-09-21T22:58:50.785252,AAPL,238.92
2025-09-21T22:58:50.785258,AAPL,239.7
2025-09-21T22:58:50.785263,AAPL,238.25
2025-09-21T22:58:50.785269,AAPL,238.35
2025-09-21T22:58:50.785274,AAPL,239.87
2025-09-21T22:58:50.785280,AAPL,240.34
2025-09-21T22:58:50.785286,AAPL,240.79
2025-09-21T22:58:50.785292,AAPL,240.04
2025-09-21T22:58:50.785297,AAPL,240.3
2025-09-21T22:58:50.785303,AAPL,236.57
2025-09-21T22:58:50.785308,AAPL,237.75
2025-09-21T22:58:50.785314,AAPL,233.02
2025-09-21T22:58:50.785320,AAPL,234.22
2025-09-21T22:58:50.785326,AAPL,230.35
2025-09-21T22:58:50.785331,AAPL,231.01
2025-09-21T22:58:50.785337,AAPL,233.02
2025-09-21T22:58:50.785343,AAPL,233.28
2025-09-21T22:58:50.785348,AAPL,233.8
2025-09-21T22:58:50.785354,AAPL,231.48
2025-09-21T22:58:50.785360,AAPL,232.44
2025-09-21T22:58:50.785365,AAPL,231.82
2025-09-21T22:58:50.785371,AAPL,230.59
2025-09-21T22:58:50.785376,AAPL,231.82
2025-09-21T22:58:50.785382,AAPL,230.81
2025-09-21T22:58:50.785388,AAPL,226.95
2025-09-21T22:58:50.785394,AAPL,225.3
2025-09-21T22:58:50.785399,AAPL,229.43
2025-09-21T22:58:50.785405,AAPL,230.45
2025-09-21T22:58:50.785411,AAPL,228.51
2025-09-21T22:58:50.785417,AAPL,228.99
2025-09-21T22:58:50.785422,AAPL,230.84
2025-09-21T22:58:50.785429,AAPL,232.43
2025-09-21T22:58:50.785434,AAPL,231.76
2025-09-21T22:58:50.785440,AAPL,231.86
2025-09-21T22:58:50.785446,AAPL,227.54
2025-09-21T22:58:50.785451,AAPL,225.43
2025-09-21T22:58:50.785457,AAPL,225.56
2025-09-21T22:58:50.785463,AAPL,227.71
2025-09-21T22:58:50.785469,AAPL,228.72
2025-09-21T22:58:50.785474,AAPL,227.78
2025-09-21T22:58:50.785479,AAPL,230.58
2025-09-21T22:58:50.785484,AAPL,233.14
2025-09-21T22:58:50.785489,AAPL,236.71
2025-09-21T22:58:50.785494,AAPL,232.68
2025-09-21T22:58:50.785499,AAPL,227.27
2025-09-21T22:58:50.785504,AAPL,226.68
2025-09-21T22:58:50.785508,AAPL,224.96
2025-09-21T22:58:50.785513,AAPL,227.19
2025-09-21T22:58:50.785518,AAPL,227.29
2025-09-21T22:58:50.785524,AAPL,228.56
2025-09-21T22:58:50.785528,AAPL,228.98
2025-09-21T22:58:50.785533,AAPL,229.9
2025-09-21T22:58:50.785538,AAPL,231.11
2025-09-21T22:58:50.785543,AAPL,229.47
2025-09-21T22:58:50.785548,AAPL,230.15
2025-09-21T22:58:50.785553,AAPL,226.72
2025-09-21T22:58:50.785558,AAPL,225.3
2025-09-21T22:58:50.785563,AAPL,225.11
2025-09-21T22:58:50.785567,AAPL,227.59
2025-09-21T22:58:50.785573,AAPL,227.65
2025-09-21T22:58:50.785577,AAPL,226.81
2025-09-21T22:58:50.785582,AAPL,224.28
2025-09-21T22:58:50.785587,AAPL,224.87
2025-09-21T22:58:50.785592,AAPL,224.79
2025-09-21T22:58:50.785597,AAPL,226.62
2025-09-21T22:58:50.785602,AAPL,226.36
2025-09-21T22:58:50.785607,AAPL,232.06
2025-09-21T22:58:50.785612,AAPL,234.11
2025-09-21T22:58:50.785617,AAPL,234.12
2025-09-21T22:58:50.785622,AAPL,236.19
